Chr	Start	End	MeanCovT	MeanCovN
2	188200000	188200150	206.57163357428	201.849515072536
2	188400000	188400150	169.017122849975	183.288608002476
2	188600000	188600150	145.121961536247	176.746182120405
2	188800000	188800150	204.745154013448	221.888008050155
2	189000000	189000150	199.639365462255	201.845881389454
2	189200000	189200150	224.86571647996	201.978482212871
2	189400000	189400150	167.656128140701	175.160064164083
2	189600000	189600150	177.587722670042	193.539341131691
2	189800000	189800150	164.562665240571	175.579763075802
2	190000000	190000150	183.922106405885	208.93725490896
2	190200000	190200150	235.063178295238	187.087794730905
2	190400000	190400150	187.962272039111	196.205026388634
2	190600000	190600150	207.280429090715	223.60745430924
2	190800000	190800150	185.250406345107	200.620135897771
2	191000000	191000150	166.134083523137	175.49609093694
2	191200000	191200150	173.472075052725	197.456593997777
2	191400000	191400150	197.327374101833	215.160552004818
2	191600000	191600150	186.64523535999	182.663830870297
2	191800000	191800150	170.075278782607	189.431824360508
2	192000000	192000150	196.140616961699	176.789517712314
2	192200000	192200150	159.776900290926	179.208560020197
2	192400000	192400150	186.638430175335	204.992323345505
2	192600000	192600150	165.78521404024	198.284615494777
2	192800000	192800150	165.53044375037	207.161695335526
2	193000000	193000150	227.06961255931	192.6277863211
2	193200000	193200150	267.920925163155	198.469467298128
2	193400000	193400150	217.204583298681	188.554195465986
2	193600000	193600150	228.510020640045	183.933913242072
2	193800000	193800150	226.592549474592	192.925988510251
2	194000000	194000150	183.787271398226	214.461805985775
2	194200000	194200150	203.431968579561	194.115799316205
2	194400000	194400150	243.905130422942	223.229945544153
2	194600000	194600150	200.009319978197	199.476338503882
2	194800000	194800150	200.676876992194	208.771710388828
2	195000000	195000150	178.927015116835	187.148242210969
2	195200000	195200150	191.596650436209	200.755635811947
2	195400000	195400150	165.859609039525	179.267868224997
2	195600000	195600150	168.722115916888	192.940367537085
2	195800000	195800150	264.910514285367	203.2586396439
2	196000000	196000150	200.463994291234	197.591517819092
2	196200000	196200150	202.103739227353	187.548761093058
2	196400000	196400150	196.040442577904	200.520980346482
2	196600000	196600150	238.099215602394	200.83216431085
2	196800000	196800150	194.55004624011	198.712117294781
2	197000000	197000150	198.817426534189	184.638857818209
2	197200000	197200150	195.754233516286	182.566959550604
2	197400000	197400150	237.036656172928	195.033898041584
2	197600000	197600150	233.655188930082	221.872931858525
2	197800000	197800150	181.253702532867	203.466763498727
2	198000000	198000150	187.765466505777	201.864432694856
2	198200000	198200150	210.741428759863	213.987632375211
2	198400000	198400150	185.285211150222	217.932836059481
2	198600000	198600150	179.864613027818	205.885486397892
2	198800000	198800150	219.100065880172	175.477057765238
2	199000000	199000150	188.166158995137	189.473532163538
2	199200000	199200150	251.640995115116	194.566947966814
2	199400000	199400150	169.472281458984	183.162846032064
2	199600000	199600150	157.077420065303	189.732063363772
2	199800000	199800150	220.410244819243	188.260456360877
2	200000000	200000150	183.976584008212	198.623741790652
2	200200000	200200150	168.417130700114	187.832824815996
2	200400000	200400150	202.612862339846	195.713156787679
2	200600000	200600150	224.64385697182	218.205123418011
2	200800000	200800150	164.101479814829	178.010579326656
2	201000000	201000150	209.174270391448	213.924887531903
2	201200000	201200150	218.218900829749	205.309203406796
2	201400000	201400150	234.807839543962	180.5503846379
2	201600000	201600150	146.778994315642	180.400626198389
2	201800000	201800150	168.928945264905	188.794968707953
2	202000000	202000150	175.893020653937	176.595826016273
2	202200000	202200150	200.886535034338	223.778051428962
2	202400000	202400150	212.962301756686	223.901437025052
2	202600000	202600150	171.101664393561	213.929515145719
2	202800000	202800150	180.513823329812	184.42026253324
2	203000000	203000150	199.330201440155	192.818924656603
2	203200000	203200150	185.440946565728	220.882399985567
2	203400000	203400150	184.618399751896	181.71654145699
2	203600000	203600150	215.729493556254	213.985591568053
2	203800000	203800150	204.537095469975	223.364694381598
2	204000000	204000150	216.810146695768	181.949386536144
2	204200000	204200150	175.138888110031	191.871900705155
2	204400000	204400150	181.14440315361	189.926497207489
2	204600000	204600150	165.430749602571	192.101905134041
2	204800000	204800150	157.639511272087	209.629832429346
2	205000000	205000150	182.949955023793	209.804292523768
2	205200000	205200150	216.338959208539	215.146697266027
2	205400000	205400150	182.126898668417	177.206877619028
2	205600000	205600150	204.391605435471	209.423987031914
2	205800000	205800150	190.035593902723	190.971454931423
2	206000000	206000150	212.866891869012	206.415293121245
2	206200000	206200150	211.811029483793	219.623104832135
2	206400000	206400150	213.095935902189	193.415253295098
2	206600000	206600150	266.717801298266	194.983783201315
2	206800000	206800150	169.027451486348	183.360284252558
2	207000000	207000150	203.231682497659	199.163971806411
2	207200000	207200150	239.176467952905	187.356755533256
2	207400000	207400150	191.462820077766	210.797836817801
2	207600000	207600150	223.403371541504	202.504665241577
2	207800000	207800150	191.293275217384	193.180372961797
2	208000000	208000150	199.547128647021	210.345457249787
2	208200000	208200150	226.87553869049	198.432934808079
2	208400000	208400150	161.097253740719	194.861683074851
2	208600000	208600150	249.69823533051	214.145051199012
2	208800000	208800150	218.211020252279	221.105902723502
2	209000000	209000150	249.487037857021	191.926780855283
2	209200000	209200150	265.231204527866	219.225317589007
2	209400000	209400150	202.686281442751	213.786066276953
2	209600000	209600150	207.826004693943	200.741393398494
2	209800000	209800150	177.513225681967	179.452870157547
2	210000000	210000150	176.679668842445	214.193123904988
2	210200000	210200150	201.336369492027	208.308679552283
2	210400000	210400150	174.878588892162	213.781501329504
2	210600000	210600150	192.402256822809	206.281257641967
2	210800000	210800150	183.286121292538	198.529103281908
2	211000000	211000150	157.743574529206	185.852649284061
2	211200000	211200150	186.35807502916	195.433933741879
2	211400000	211400150	179.378934974698	222.034640971106
2	211600000	211600150	276.697301395749	210.755501897074
2	211800000	211800150	189.462498518912	216.179845388979
2	212000000	212000150	199.126820536005	206.192454590928
2	212200000	212200150	213.387553772394	184.299737378024
2	212400000	212400150	225.600122330964	211.253544606734
2	212600000	212600150	204.288462684101	215.413530229125
2	212800000	212800150	190.430123666673	190.044741006568
2	213000000	213000150	169.425737477178	181.181850819848
2	213200000	213200150	215.901823593363	201.291424792726
2	213400000	213400150	150.216349699196	194.537193956785
2	213600000	213600150	171.12875225061	217.735859029926
2	213800000	213800150	248.364284651515	201.803891302552
2	214000000	214000150	227.333965337762	220.820297382306
2	214200000	214200150	200.60062659766	208.917976054363
2	214400000	214400150	211.202743815524	179.943242366426
2	214600000	214600150	164.45929264523	192.181723681279
2	214800000	214800150	171.875921548343	188.604740519077
2	215000000	215000150	131.809919353012	202.117937977891
2	215200000	215200150	180.788976208223	183.513655967545
2	215400000	215400150	132.217155249246	189.328927465249
2	215600000	215600150	184.303627713993	198.440323641989
2	215800000	215800150	218.744741608847	218.946222728118
2	216000000	216000150	199.235131122299	217.402843944728
2	216200000	216200150	177.002738442373	216.89597069053
2	216400000	216400150	153.36642544084	183.928781736176
2	216600000	216600150	193.646109761489	212.047189974692
2	216800000	216800150	208.353102557014	200.271512917243
2	217000000	217000150	241.450357581083	180.215611169115
2	217200000	217200150	170.973663497118	200.226627441589
2	217400000	217400150	172.102954071848	202.990371861961
2	217600000	217600150	177.513689495429	220.391988451593
2	217800000	217800150	190.706066496597	185.410605988
2	218000000	218000150	217.228154539201	202.371800178662
2	218200000	218200150	190.96845355218	192.359781928826
2	218400000	218400150	178.064587283516	175.396372401156
2	218600000	218600150	159.719634351439	186.025051469915
2	218800000	218800150	178.073777203479	177.109049330465
2	219000000	219000150	201.205001604494	215.047679620329
2	219200000	219200150	208.745037623839	201.260996842757
2	219400000	219400150	201.268468627241	180.443888052832
2	219600000	219600150	189.644875774645	196.615211933386
2	219800000	219800150	244.510942578583	219.524661381729
2	220000000	220000150	255.005420574099	222.179587988649
2	220200000	220200150	175.869632873275	198.719522473402
2	220400000	220400150	207.936322965962	192.623370478395
2	220600000	220600150	167.474837648541	178.765503887553
2	220800000	220800150	219.127373760386	220.906949066557
2	221000000	221000150	193.451138463794	195.447922067251
2	221200000	221200150	170.222263671348	209.555662726052
2	221400000	221400150	205.353555977344	189.445571391843
2	221600000	221600150	194.271844455468	177.256754832342
2	221800000	221800150	210.865491461045	193.104640906677
2	222000000	222000150	210.493880094759	214.327198860701
2	222200000	222200150	219.394627189036	211.67719369987
2	222400000	222400150	218.759558517926	179.485943587497
2	222600000	222600150	164.526992214234	185.320770309772
2	222800000	222800150	149.835045339856	175.101620855276
2	223000000	223000150	162.616346406103	197.029481094796
2	223200000	223200150	197.230059217989	204.765489301644
2	223400000	223400150	233.415521851219	181.5608536941
2	223600000	223600150	183.411096206902	185.268965223804
2	223800000	223800150	191.88658842079	185.35257296171
2	224000000	224000150	242.990228983899	197.285738692153
2	224200000	224200150	193.861200219978	216.257563605905
2	224400000	224400150	184.867334254089	202.933895762544
2	224600000	224600150	221.101187295418	218.898384831846
2	224800000	224800150	178.650552143963	178.924682957586
2	225000000	225000150	184.649371279141	179.876802943181
2	225200000	225200150	232.785441104304	200.726126355585
2	225400000	225400150	199.481012624855	207.874431507662
2	225600000	225600150	175.861930568477	208.604865148664
2	225800000	225800150	242.490308798014	213.156542368233
2	226000000	226000150	208.715856539437	203.418119251728
2	226200000	226200150	195.562153967056	188.105286774226
2	226400000	226400150	228.07245772519	203.939523233566
2	226600000	226600150	216.879340588157	221.686426666565
2	226800000	226800150	231.48548875422	213.054396992084
2	227000000	227000150	262.138071341578	224.022569344379
2	227200000	227200150	221.130988058758	192.511877557263
2	227400000	227400150	255.038074005704	211.450281948783
2	227600000	227600150	227.581782716463	196.321269706823
2	227800000	227800150	173.504854913492	176.180153363384
2	228000000	228000150	234.178682475693	221.301390090957
2	228200000	228200150	160.497623380028	194.756261154544
2	228400000	228400150	180.90089056777	218.877668050118
2	228600000	228600150	210.528594810679	203.968954202719
2	228800000	228800150	253.945351625703	203.897573740687
2	229000000	229000150	197.256686023321	213.589243160095
2	229200000	229200150	232.652324128648	191.550783463754
2	229400000	229400150	177.456466989177	181.919220252894
2	229600000	229600150	247.989968005442	214.746577537153
2	229800000	229800150	206.452771323934	216.921576519962
2	230000000	230000150	172.493458071401	185.559225804172
2	230200000	230200150	234.176376365841	207.837099395692
2	230400000	230400150	167.113035820655	208.716214110609
2	230600000	230600150	185.204702541466	200.61338650994
2	230800000	230800150	181.199763605904	205.979065783322
2	231000000	231000150	185.73592685181	202.697839902248
2	231200000	231200150	220.370197891014	204.055591393262
2	231400000	231400150	192.994499124939	195.154656923842
2	231600000	231600150	193.862201057431	207.861590548418
2	231800000	231800150	218.147247044399	210.511469037738
2	232000000	232000150	222.378274516676	221.913278335705
2	232200000	232200150	162.534375667429	210.692352894694
2	232400000	232400150	258.292467495886	220.300744066481
2	232600000	232600150	167.067073786326	197.322564199567
2	232800000	232800150	179.911388166966	211.364685627632
2	233000000	233000150	125.988800186083	187.277301680297
2	233200000	233200150	180.851440216692	202.458856685553
2	233400000	233400150	231.030255523068	202.752011886332
2	233600000	233600150	186.098570588021	186.657941667363
2	233800000	233800150	229.045370896866	197.805639903527
2	234000000	234000150	231.952122634752	218.771277857013
2	234200000	234200150	193.233909440363	202.548192581162
2	234400000	234400150	216.647895772978	206.774509348907
2	234600000	234600150	161.992413316589	208.695777086541
2	234800000	234800150	205.335431588846	202.230947557837
2	235000000	235000150	159.537560041247	175.578798365314
2	235200000	235200150	157.511422613446	176.24048134312
2	235400000	235400150	234.271046544203	224.184323311783
2	235600000	235600150	128.380446107031	183.045473706443
2	235800000	235800150	160.800400079438	179.019293433521
2	236000000	236000150	178.571119865156	178.178098704666
2	236200000	236200150	168.331498099789	211.917168658692
2	236400000	236400150	177.210826104103	178.444210370071
2	236600000	236600150	196.481911885108	207.323335274123
2	236800000	236800150	179.46450170748	197.527135629207
2	237000000	237000150	219.449911281538	207.051537779626
2	237200000	237200150	202.369268516295	221.613456204068
2	237400000	237400150	240.138031699857	186.542831303086
2	237600000	237600150	183.356828718644	177.811345423106
2	237800000	237800150	134.385954697687	178.777822083794
2	238000000	238000150	190.654182170566	177.72818809608
2	238200000	238200150	255.416554491607	210.884206870105
2	238400000	238400150	183.610768264113	179.845177871175
2	238600000	238600150	180.112078149119	200.751125998795
2	238800000	238800150	160.110377781458	175.112158665434
2	239000000	239000150	165.202221621398	186.889859125949
2	239200000	239200150	130.64539916906	176.546035450883
2	239400000	239400150	202.786475574293	195.21549140336
2	239600000	239600150	204.717062875256	217.580885044299
2	239800000	239800150	189.865026845054	192.501023132354
2	240000000	240000150	165.416765635944	179.635362897534
2	240200000	240200150	154.569009356078	178.079073806293
2	240400000	240400150	208.245734285415	224.4088859763
2	240600000	240600150	179.000542622766	186.169597227126
2	240800000	240800150	156.217088347046	206.06419253163
2	241000000	241000150	177.046554129176	179.620097507723
2	241200000	241200150	142.562652529773	176.140613330062
2	241400000	241400150	151.376169263882	187.692741292994
2	241600000	241600150	168.3962720559	190.554488578346
2	241800000	241800150	190.204285155486	195.047739404254
2	242000000	242000150	243.77529643115	211.098558851518
2	242200000	242200150	192.565447300806	215.535846736748
2	242400000	242400150	183.745514201756	175.670024950523
2	242600000	242600150	225.428886809978	214.03658479685
2	242800000	242800150	159.503651736571	193.28243463533
2	243000000	243000150	201.55128848641	214.708945073653
3	200000	200150	172.569005448082	184.440035850275
3	400000	400150	141.217423068026	224.385846836958
3	600000	600150	141.334981026901	193.50186222
3	800000	800150	176.830914437268	218.884414655622
3	1000000	1000150	182.067697933924	211.330428114161
3	1200000	1200150	174.713638190807	203.896416851785
3	1400000	1400150	154.012439360819	209.186389902607
3	1600000	1600150	152.095546920602	190.564563160297
3	1800000	1800150	123.842947603973	189.793128881138
3	2000000	2000150	145.053357645125	197.686957591213
3	2200000	2200150	160.176994154998	224.922672985122
3	2400000	2400150	158.341612761565	212.396855652332
3	2600000	2600150	124.082810358277	207.73388617672
3	2800000	2800150	141.878351497261	182.783263118472
3	3000000	3000150	209.451024694642	224.626116256695
3	3200000	3200150	134.802051822244	210.624289163388
3	3400000	3400150	135.280773106737	198.524360300507
3	3600000	3600150	126.219334515682	208.310209668707
3	3800000	3800150	158.878767495779	192.67941750586
3	4000000	4000150	145.907509494717	180.804179981351
3	4200000	4200150	175.762807206202	194.69591670204
3	4400000	4400150	128.21393347939	179.136507667135
3	4600000	4600150	142.228547769922	181.338505423628
3	4800000	4800150	177.105624316099	213.146961096209
3	5000000	5000150	172.817082401587	199.187251843978
3	5200000	5200150	139.889373777116	179.961821320467
3	5400000	5400150	138.993158948668	193.251345027238
3	5600000	5600150	152.750812787556	202.618148433976
3	5800000	5800150	129.606741431628	181.621417903807
3	6000000	6000150	179.291306019611	214.969959435984
3	6200000	6200150	135.508486439272	190.832472918555
3	6400000	6400150	115.014723971452	177.010581491049
3	6600000	6600150	184.976453069967	222.690461867023
3	6800000	6800150	172.380882057722	208.29326013336
3	7000000	7000150	185.375651249	195.929405477364
3	7200000	7200150	190.004412490335	218.87967705261
3	7400000	7400150	198.742548213882	211.501312663313
3	7600000	7600150	122.690740041992	185.124061501119
3	7800000	7800150	158.978045208196	221.078762854449
3	8000000	8000150	197.606751367483	223.802911012899
3	8200000	8200150	141.343620701265	201.514793362003
3	8400000	8400150	168.969148964383	221.349129220471
3	8600000	8600150	110.80015183659	177.37505172845
3	8800000	8800150	158.528945767801	223.314103903249
3	9000000	9000150	163.331517090775	196.714787499513
3	9200000	9200150	169.931490336086	220.652611611877
3	9400000	9400150	150.455795862632	192.02396000037
3	9600000	9600150	169.085583789584	222.36737809144
3	9800000	9800150	134.432371728886	190.36023990484
3	10000000	10000150	161.100085338205	188.285306829493
3	10200000	10200150	145.655810564809	194.425297505222
3	10400000	10400150	150.313152398582	199.187771708239
3	10600000	10600150	171.269850646403	212.321739748586
3	10800000	10800150	135.485400492077	196.950607339386
3	11000000	11000150	145.68044758236	175.254828936886
3	11200000	11200150	135.752716525066	177.985560614616
3	11400000	11400150	158.078238625163	213.004095980432
3	11600000	11600150	178.240951349209	200.180800969247
3	11800000	11800150	167.333199516226	222.859822621103
3	12000000	12000150	130.482042139889	183.457245142199
3	12200000	12200150	163.137309858261	194.270946574397
3	12400000	12400150	179.527249358393	203.030908596702
3	12600000	12600150	188.966824504872	213.362400187179
3	12800000	12800150	152.613177779587	187.977935385425
3	13000000	13000150	178.408466155662	200.348536064848
3	13200000	13200150	136.757199876908	182.644291652832
3	13400000	13400150	127.179589817405	178.531195258256
3	13600000	13600150	159.756314802013	216.560401080642
3	13800000	13800150	163.35606293665	222.369715373497
3	14000000	14000150	162.680339207763	200.531768240035
3	14200000	14200150	147.801381759561	177.359161956701
3	14400000	14400150	115.442216345979	188.498432794586
3	14600000	14600150	130.379766022523	176.644314045552
3	14800000	14800150	127.135550218458	195.195134461392
3	15000000	15000150	128.67256265289	188.379012933001
3	15200000	15200150	145.566535870824	216.160889738239
3	15400000	15400150	159.602116538352	185.733426827937
3	15600000	15600150	141.883145067818	185.363927541766
3	15800000	15800150	122.632388020981	190.320264059119
3	16000000	16000150	156.953692051635	184.194049541838
3	16200000	16200150	145.73503617869	187.640363501851
3	16400000	16400150	181.373063233756	206.828423216939
3	16600000	16600150	112.229356611048	198.717849736568
3	16800000	16800150	142.949074777066	187.149226828478
3	17000000	17000150	177.629691932976	222.357515315525
3	17200000	17200150	137.217541524633	187.712105084211
3	17400000	17400150	169.333790577455	205.233401153237
3	17600000	17600150	119.475441362118	189.894613728393
3	17800000	17800150	155.036327180276	222.29445646517
3	18000000	18000150	156.38522561293	200.766723114066
3	18200000	18200150	122.553097114691	201.151092594955
3	18400000	18400150	163.84128394465	213.606203265954
3	18600000	18600150	137.488704131573	178.948153939564
3	18800000	18800150	143.949877299217	197.398290212732
3	19000000	19000150	168.126429835355	218.900534394197
3	19200000	19200150	199.00146158001	218.559583218303
3	19400000	19400150	149.090889047625	179.114377743099
3	19600000	19600150	165.293230398116	189.106268133037
3	19800000	19800150	147.101055214932	222.259821102489
3	20000000	20000150	195.736182736256	204.751482326537
3	20200000	20200150	183.167164521688	197.92716401862
3	20400000	20400150	184.708687572604	220.684849983081
3	20600000	20600150	153.146164435458	203.445175162051
3	20800000	20800150	202.678060254366	203.671621915419
3	21000000	21000150	158.418783372218	217.568792134989
3	21200000	21200150	143.270097564686	189.888809027616
3	21400000	21400150	140.219951835349	197.153403132688
3	21600000	21600150	124.653850930321	178.494622814469
3	21800000	21800150	148.172824624792	184.501954051666
3	22000000	22000150	148.808002003217	224.368752201553
3	22200000	22200150	136.623432563298	184.386928123422
3	22400000	22400150	100.718778664319	189.015590702184
3	22600000	22600150	196.406960457178	208.609830297064
3	22800000	22800150	120.280961226578	180.328500864562
3	23000000	23000150	164.091047421531	210.697281709872
3	23200000	23200150	149.309570110091	215.97489741398
3	23400000	23400150	151.533819494629	213.11537619913
3	23600000	23600150	119.980666575786	204.789648018777
3	23800000	23800150	197.896026049136	212.555841589347
3	24000000	24000150	183.160054087424	215.605463075917
3	24200000	24200150	117.977998281782	178.177910705563
3	24400000	24400150	140.66654572398	212.171352759469
3	24600000	24600150	195.95672621889	221.225401945412
3	24800000	24800150	143.403097007765	213.312917482108
3	25000000	25000150	134.018045570914	188.79584283568
3	25200000	25200150	172.119601773923	224.680327193346
3	25400000	25400150	120.947772671671	193.984617094975
3	25600000	25600150	171.458490230508	216.097138903569
3	25800000	25800150	144.461140091191	212.90790673811
3	26000000	26000150	154.128505479338	214.654562564101
3	26200000	26200150	131.919072971522	222.400134510826
3	26400000	26400150	131.799214131506	204.653006186709
3	26600000	26600150	112.846444176451	191.801276127808
3	26800000	26800150	105.184457060339	176.783567224629
3	27000000	27000150	135.060320661403	205.918907350861
3	27200000	27200150	163.295947246814	223.852591763716
3	27400000	27400150	179.188119756323	208.52418205468
3	27600000	27600150	139.208960898684	187.978407612536
3	27800000	27800150	139.240481357348	194.539472949691
3	28000000	28000150	151.907612211932	186.720355739817
3	28200000	28200150	140.558345143626	196.92401830107
3	28400000	28400150	151.308655482792	204.670192778576
3	28600000	28600150	175.52640832256	210.438137117308
3	28800000	28800150	173.002722898569	213.016939978115
3	29000000	29000150	168.729967572499	205.715018254705
3	29200000	29200150	178.738129896376	211.42504446907
3	29400000	29400150	141.640535677972	220.431981422007
3	29600000	29600150	154.613888817417	184.424377849791
3	29800000	29800150	144.541723016206	194.18859021971
3	30000000	30000150	168.528382084647	202.908622776158
3	30200000	30200150	170.354392218262	183.799166942481
3	30400000	30400150	126.309400839573	212.581824394874
3	30600000	30600150	178.398375836693	216.480563383084
3	30800000	30800150	134.934788325077	202.506157907192
3	31000000	31000150	181.712650165346	196.839929767884
3	31200000	31200150	141.741503776959	184.314306511078
3	31400000	31400150	138.567771858492	198.125545703806
3	31600000	31600150	158.515875914413	183.200179389678
3	31800000	31800150	148.384212740748	176.117110904306
3	32000000	32000150	158.624708698099	210.34830561839
3	32200000	32200150	158.107686736236	223.636225576047
3	32400000	32400150	159.954106391763	205.430891050491
3	32600000	32600150	198.935128857167	203.179058083333
3	32800000	32800150	142.132688269875	187.434280314483
3	33000000	33000150	164.4283540772	191.679335804656
3	33200000	33200150	127.670625997129	203.577246295754
3	33400000	33400150	145.508637593084	207.380340318196
3	33600000	33600150	168.31303394663	222.849488665815
3	33800000	33800150	172.368880029915	198.106039303821
3	34000000	34000150	167.489754269806	197.666863922495
3	34200000	34200150	131.879163075224	194.006692350376
3	34400000	34400150	136.671859477899	178.788847662508
3	34600000	34600150	157.957927023541	217.341090226546
3	34800000	34800150	178.044273526278	222.976489190478
3	35000000	35000150	169.639528427894	212.154798419215
3	35200000	35200150	142.998139762519	193.648643640336
3	35400000	35400150	153.336146823499	211.985641112551
3	35600000	35600150	159.679283890639	211.528057837859
3	35800000	35800150	152.452226319008	207.987653883174
3	36000000	36000150	184.146378176491	209.029418218415
3	36200000	36200150	154.298798229727	183.952251740266
3	36400000	36400150	107.364133962699	181.74599375343
3	36600000	36600150	180.585496523245	198.636901844293
3	36800000	36800150	152.405215897462	190.353302913718
3	37000000	37000150	139.681435146692	191.283482045401
3	37200000	37200150	132.828216129612	199.119145132136
3	37400000	37400150	198.883939766644	200.522345944773
3	37600000	37600150	206.470615641275	218.581016722601
3	37800000	37800150	138.139140790603	193.244565161876
3	38000000	38000150	182.192205019446	213.133355695754
3	38200000	38200150	142.071327752405	217.313670751173
3	38400000	38400150	122.43451990874	177.834914380219
3	38600000	38600150	148.235698478992	186.086253949907
3	38800000	38800150	183.406382398146	189.531164604705
3	39000000	39000150	126.488067954174	179.241789143998
3	39200000	39200150	179.045052029015	212.12368356064
3	39400000	39400150	171.380493236023	176.888178149238
3	39600000	39600150	123.206943535936	199.588772351854
3	39800000	39800150	175.814011257116	216.816929960623
3	40000000	40000150	159.197893319219	217.824338551145
3	40200000	40200150	150.163390327756	205.480393453036
3	40400000	40400150	145.243665182534	175.874522421509
3	40600000	40600150	155.825201228156	218.55131671764
3	40800000	40800150	174.339862509051	191.858500812668
3	41000000	41000150	155.099641496505	214.552908239421
3	41200000	41200150	206.698143376163	199.273310403805
3	41400000	41400150	156.557727373214	190.527147834655
3	41600000	41600150	195.081422095349	206.342726247385
3	41800000	41800150	162.653683437908	199.733057117555
3	42000000	42000150	152.078842734264	210.372301004827
3	42200000	42200150	152.81973042977	213.708327780478
3	42400000	42400150	186.42298530435	212.427825876512
3	42600000	42600150	189.931432752475	212.754972605035
3	42800000	42800150	150.225377277048	198.313134117052
3	43000000	43000150	113.469426110222	195.393771631643
3	43200000	43200150	138.393620005682	180.026887694839
3	43400000	43400150	166.302582028318	192.975847609341
3	43600000	43600150	131.651635549318	177.353702846449
3	43800000	43800150	152.384377648556	206.637033214793
3	44000000	44000150	149.075812380899	209.301696275361
3	44200000	44200150	167.50446836074	214.779736474156
3	44400000	44400150	128.3618540246	178.230062685907
3	44600000	44600150	114.363880980424	179.013536206912
3	44800000	44800150	223.267346778659	224.313883960713
3	45000000	45000150	195.77113835279	194.274589850102
3	45200000	45200150	149.207155846871	207.689435873181
3	45400000	45400150	92.409745408159	175.987698917743
3	45600000	45600150	141.403436089342	193.536613369361
3	45800000	45800150	173.467811383131	212.701245280914
3	46000000	46000150	171.899753002334	210.384835570585
3	46200000	46200150	158.655701244064	196.256893745158
3	46400000	46400150	206.982116578016	220.949489099439
3	46600000	46600150	174.125198232762	187.466972495895
3	46800000	46800150	147.175019763899	203.817975835409
3	47000000	47000150	121.549828863255	199.05028102221
3	47200000	47200150	125.843423565138	198.453559493646
3	47400000	47400150	161.850763357985	190.208405314479
3	47600000	47600150	103.080536495807	175.947043451015
3	47800000	47800150	182.978956359062	208.758006314747
3	48000000	48000150	120.161705605324	190.418859722558
3	48200000	48200150	128.322627564352	181.552795879543
3	48400000	48400150	120.054266499032	191.489787469618
3	48600000	48600150	216.962070964091	207.775974355172
3	48800000	48800150	160.961519647278	184.154581255279
3	49000000	49000150	122.785533744678	175.302471162286
3	49200000	49200150	134.825208384354	201.022144791204
3	49400000	49400150	166.256952216925	190.941789210774
3	49600000	49600150	146.828439857384	199.213605746627
3	49800000	49800150	130.202890918107	209.330177737866
3	50000000	50000150	185.613494539758	192.145074543077
3	50200000	50200150	131.609295962862	210.879836638924
3	50400000	50400150	129.699659350058	183.798003767151
3	50600000	50600150	190.109115189275	191.79839323042
3	50800000	50800150	134.836983688173	200.532845000271
3	51000000	51000150	164.075366128717	176.424123020843
3	51200000	51200150	138.945406241691	182.599128095899
3	51400000	51400150	162.205277385947	184.388654551003
3	51600000	51600150	161.49435165376	189.785004511941
3	51800000	51800150	142.647797723705	220.660691568628
3	52000000	52000150	167.188484699622	214.802782365587
3	52200000	52200150	157.891880408947	222.792817046866
3	52400000	52400150	155.565168468935	199.825494829565
3	52600000	52600150	144.704580892643	207.737308030482
3	52800000	52800150	172.118373747687	213.477108522784
3	53000000	53000150	159.983043433288	205.132199963555
3	53200000	53200150	147.745233636449	201.571609417442
3	53400000	53400150	120.45665458058	178.165094391443
3	53600000	53600150	186.33332612751	211.807693319861
3	53800000	53800150	148.11331881539	176.541734032799
3	54000000	54000150	157.255502295777	205.834213923663
3	54200000	54200150	170.06822434927	203.776215633843
3	54400000	54400150	132.840814451167	190.631865034811
3	54600000	54600150	226.588243302427	222.165048960596
3	54800000	54800150	159.763758714514	196.915545640513
3	55000000	55000150	176.049000821519	202.465044427663
3	55200000	55200150	137.63173797823	192.13976043975
3	55400000	55400150	140.502352985368	191.617073200177
3	55600000	55600150	148.117017339053	192.021835746709
3	55800000	55800150	129.344401620363	178.700661007315
3	56000000	56000150	109.564815941779	183.444330468774
3	56200000	56200150	154.03363316943	194.920398795512
3	56400000	56400150	119.795214239172	176.233349251561
3	56600000	56600150	180.89549760252	221.099250006955
3	56800000	56800150	154.083879143966	209.429699648172
3	57000000	57000150	129.229003306872	188.115839508828
3	57200000	57200150	129.689831284679	183.244042494334
3	57400000	57400150	190.190746568522	193.490819621366
3	57600000	57600150	131.910214328202	200.579564168584
3	57800000	57800150	193.61654131555	221.438864595257
3	58000000	58000150	184.628464910292	208.976354042534
3	58200000	58200150	218.513535998318	207.068333541974
3	58400000	58400150	215.945223909021	220.063820306677
3	58600000	58600150	132.28980752218	187.670463055838
3	58800000	58800150	166.973409729681	187.494166055694
3	59000000	59000150	167.43653738109	185.333186306525
3	59200000	59200150	150.961658975233	196.961838391144
3	59400000	59400150	132.872674745872	198.817148548551
3	59600000	59600150	165.063408452183	205.331840540748
3	59800000	59800150	222.739080808508	218.83765256498
3	60000000	60000150	228.720654214057	224.841935909353
3	60200000	60200150	118.739147617396	176.999250368681
3	60400000	60400150	136.540423178886	217.174890916795
3	60600000	60600150	144.60438833614	180.793707701378
3	60800000	60800150	167.321022851652	210.560146672651
3	61000000	61000150	152.293627260127	201.095439877827
3	61200000	61200150	144.27417666213	223.857044742908
3	61400000	61400150	158.475834402821	216.853650740813
